,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,n_sanitation,sanitation_index,under5_mort,n_under5_mort,women_edu,women_bmi,n_women_edu,n_women_bmi,cluster_id,adm1fips,adm1dhs,urban
2028,AO-2011-6#-00000137,AO,2011,-15.498097,17.98579,37.0,-2.098522535159587,37.0,4.972972972972973,37.0,1.0,0.0,35.0,1.4230769230769231,20.2525,26.0,,137,AO04,13,R
2029,AO-2011-6#-00000138,AO,2011,-15.499702,17.969204,37.0,-2.08078654144018,37.0,5.0,37.0,1.0,40.0,25.0,1.3529411764705883,20.2525,34.0,,138,AO04,13,R
2030,AO-2011-6#-00000139,AO,2011,-16.219002,17.676092,37.0,-3.805597497830205,37.0,1.0,37.0,1.0,22.727272727272727,44.0,0.926829268292683,20.2525,41.0,,139,AO04,13,R
2031,AO-2011-6#-00000140,AO,2011,-15.812094,17.51968,24.0,-3.804165646664112,24.0,1.0,24.0,1.0,0.0,19.0,1.391304347826087,20.2525,23.0,,140,AO04,13,R
2032,AO-2011-6#-00000141,AO,2011,-15.874966,17.406166,13.0,-3.802844800266287,13.0,1.0,13.0,1.0,0.0,14.0,2.363636363636364,20.2525,11.0,,141,AO04,13,R
2033,AO-2011-6#-00000142,AO,2011,-15.300348,17.354067,25.0,-3.3538864931750374,25.0,2.08,25.0,1.0,0.0,25.0,0.5,20.2525,22.0,,142,AO04,13,R
2034,AO-2011-6#-00000143,AO,2011,-16.296247,22.04326,37.0,-3.3624078809886524,37.0,1.972972972972973,37.0,1.0,66.66666666666667,30.0,1.3793103448275863,20.2525,29.0,,143,AO04,13,R
2035,AO-2011-6#-00000144,AO,2011,-16.363459,22.002348,34.0,-3.372245339747228,34.0,1.9705882352941173,34.0,1.0,0.0,33.0,1.625,20.2525,32.0,,144,AO04,13,R
2036,AO-2011-6#-00000145,AO,2011,-11.433788,20.167402,37.0,-2.7157051955088973,37.0,1.972972972972973,37.0,1.891891891891892,17.857142857142858,56.0,2.5135135135135136,20.2525,37.0,,145,AO14,12,R
2037,AO-2011-6#-00000146,AO,2011,-11.33952,20.184084,37.0,-2.146697052086169,37.0,3.27027027027027,37.0,1.7837837837837838,20.83333333333333,48.0,2.45,20.2525,40.0,,146,AO14,12,R
2038,AO-2011-6#-00000147,AO,2011,-14.178899,21.394238,37.0,-3.0977548077828025,37.0,1.972972972972973,37.0,1.351351351351351,16.393442622950822,61.0,2.0,20.2525,43.0,,147,AO14,12,R
2039,AO-2011-6#-00000148,AO,2011,-14.135031,21.503647,37.0,-3.01941644069616,37.0,2.054054054054054,37.0,1.4594594594594594,0.0,55.0,2.0454545454545454,20.2525,44.0,,148,AO14,12,R
2040,AO-2011-6#-00000149,AO,2011,-11.886975,22.924997,37.0,-3.0838079362260093,37.0,2.135135135135135,37.0,1.351351351351351,0.0,52.0,0.6764705882352942,20.2525,34.0,,149,AO14,12,R
2041,AO-2011-6#-00000150,AO,2011,-11.915085,22.876839,37.0,-2.773133240844274,37.0,2.45945945945946,37.0,1.648648648648649,25.0,40.0,0.4193548387096774,20.2525,31.0,,150,AO14,12,R
2042,AO-2011-6#-00000151,AO,2011,-10.719151,22.2021,37.0,-0.9648039738291831,37.0,4.972972972972973,37.0,2.0,0.0,53.0,3.6595744680851054,20.2525,47.0,,151,AO14,12,R
2043,AO-2011-6#-00000152,AO,2011,-10.691041,22.233158,37.0,-0.7022756874296955,37.0,4.945945945945946,37.0,2.1621621621621623,20.0,50.0,4.553191489361702,20.2525,47.0,,152,AO14,12,R
2044,AO-2011-6#-00000153,AO,2011,-16.747717,14.987153,36.0,0.0545511541278398,36.0,2.9444444444444446,36.0,3.333333333333333,23.809523809523807,42.0,4.795454545454546,20.2525,44.0,,153,AO07,16,R
2045,AO-2011-6#-00000154,AO,2011,-16.68824,15.01652,12.0,-3.60594078190753,12.0,1.0,12.0,1.3333333333333333,0.0,11.0,1.0,20.2525,9.0,,154,AO07,16,R
2046,AO-2011-6#-00000155,AO,2011,-17.10727,14.731981,37.0,-3.767527248298893,37.0,1.0,37.0,1.027027027027027,0.0,31.0,2.421052631578948,20.2525,38.0,,155,AO07,16,R
2047,AO-2011-6#-00000156,AO,2011,-17.277098,14.603176,36.0,-3.7816525118582462,36.0,1.0,36.0,1.0277777777777777,0.0,26.0,0.8333333333333334,20.2525,30.0,,156,AO07,16,R
2048,AO-2011-6#-00000159,AO,2011,-16.569324,13.935462,37.0,-3.737498265858495,37.0,1.0,37.0,1.027027027027027,128.2051282051282,39.0,3.125,20.2525,40.0,,159,AO07,16,R
2049,AO-2011-6#-00000160,AO,2011,-16.432446,13.879785,31.0,-3.747243064103557,31.0,1.0,31.0,1.0,0.0,31.0,2.682926829268293,20.2525,41.0,,160,AO07,16,R
2050,AO-2011-6#-00000161,AO,2011,-15.052206,13.563021,30.0,-3.477781763903707,30.0,1.0,30.0,1.2333333333333334,0.0,34.0,2.21875,20.2525,32.0,,161,AO09,15,R
2051,AO-2011-6#-00000162,AO,2011,-15.05934,13.55733,37.0,-2.8586446725234804,37.0,2.5945945945945947,37.0,1.0,27.027027027027028,37.0,2.657142857142857,20.2525,35.0,,162,AO09,15,R
2052,AO-2011-6#-00000163,AO,2011,-14.703161,13.854702,37.0,-2.4667591881541653,37.0,3.324324324324324,37.0,1.2702702702702702,16.393442622950822,61.0,2.142857142857143,20.2525,42.0,,163,AO09,15,R
2053,AO-2011-6#-00000164,AO,2011,-14.700672,13.857399,37.0,-2.603178894898027,37.0,3.027027027027027,37.0,1.0810810810810811,19.607843137254903,51.0,3.13953488372093,20.2525,43.0,,164,AO09,15,R
2054,AO-2011-6#-00000165,AO,2011,-15.352912,13.985749,37.0,-2.558386667926287,37.0,3.108108108108108,37.0,1.0,0.0,58.0,2.2051282051282053,20.2525,39.0,,165,AO09,15,R
2055,AO-2011-6#-00000166,AO,2011,-15.374823,14.003732,37.0,-2.6308903426998387,37.0,2.945945945945946,37.0,1.0,20.0,50.0,2.421052631578948,20.2525,38.0,,166,AO09,15,R
2056,AO-2011-6#-00000167,AO,2011,-13.848003,14.492118,36.0,-3.0795815810719995,36.0,1.8333333333333333,36.0,1.1111111111111112,15.625,64.0,3.0285714285714285,20.2525,35.0,,167,AO09,15,R
2057,AO-2011-6#-00000168,AO,2011,-13.858824,14.505897,37.0,-3.629397999850739,37.0,1.0,37.0,1.027027027027027,0.0,51.0,2.9473684210526314,20.2525,38.0,,168,AO09,15,R
2058,AO-2011-6#-00000169,AO,2011,-14.854868,14.541673,37.0,-2.5310951604453145,37.0,3.5405405405405403,37.0,1.0,30.303030303030305,66.0,2.756097560975609,20.2525,41.0,,169,AO09,15,R
2059,AO-2011-6#-00000170,AO,2011,-14.82908,14.543073,32.0,-2.0684809489860885,32.0,3.71875,32.0,1.125,20.83333333333333,48.0,5.523809523809524,20.2525,42.0,,170,AO09,15,R
2060,AO-2011-6#-00000171,AO,2011,-14.744015,15.024417,36.0,-2.836668021137001,36.0,3.111111111111111,36.0,1.0277777777777777,0.0,57.0,0.95,20.2525,40.0,,171,AO09,15,R
2061,AO-2011-6#-00000172,AO,2011,-14.786573,14.932136,37.0,-2.525459938978833,37.0,3.081081081081081,37.0,1.162162162162162,47.61904761904761,63.0,1.9795918367346936,20.2525,49.0,,172,AO09,15,R
2062,AO-2011-6#-00000173,AO,2011,-14.222603,14.877484,37.0,-2.8220850296185818,37.0,2.108108108108108,37.0,1.162162162162162,0.0,47.0,1.818181818181818,20.2525,44.0,,173,AO09,15,R
2063,AO-2011-6#-00000174,AO,2011,-14.009649,14.971961,37.0,-3.0874240297514244,37.0,2.216216216216216,37.0,1.108108108108108,14.084507042253522,71.0,2.125,20.2525,40.0,,174,AO09,15,R
2064,AO-2011-6#-00000175,AO,2011,-15.753388,13.883774,37.0,-1.819417680860545,37.0,4.135135135135135,37.0,1.2162162162162162,31.746031746031743,63.0,3.883720930232558,20.2525,43.0,,175,AO09,15,R
2065,AO-2011-6#-00000176,AO,2011,-15.750301,13.865579,37.0,-2.583117890455686,37.0,2.945945945945946,37.0,1.0,17.241379310344826,58.0,3.590909090909091,20.2525,44.0,,176,AO09,15,R
2066,AO-2011-6#-00000177,AO,2011,-15.785221,12.099683,36.0,-1.8950333031763744,36.0,5.0,36.0,1.1111111111111112,0.0,44.0,2.5675675675675675,20.2525,37.0,,177,AO13,14,R
2067,AO-2011-6#-00000178,AO,2011,-15.784844,12.102887,34.0,-1.974793125142969,34.0,5.0,34.0,1.0,26.31578947368421,38.0,2.696969696969697,20.2525,33.0,,178,AO13,14,R
2068,AO-2011-6#-00000179,AO,2011,-14.117284,13.235936,32.0,-3.678316978949273,32.0,1.1875,32.0,1.0,0.0,36.0,1.6470588235294117,20.2525,34.0,,179,AO13,14,R
2069,AO-2011-6#-00000180,AO,2011,-14.084452,13.298436,31.0,-3.575908565866033,31.0,1.0,31.0,1.1290322580645162,30.76923076923077,65.0,1.5208333333333333,20.2525,48.0,,180,AO13,14,R
2070,AO-2011-6#-00000181,AO,2011,-8.817997,13.233722,27.0,3.1882605091684617,27.0,5.0,27.0,4.851851851851852,0.0,6.0,12.407407407407408,20.2525,27.0,,181,AO20,4,U
2071,AO-2011-6#-00000182,AO,2011,-8.823097,13.229825,29.0,3.315207754217197,29.0,5.0,29.0,5.0,0.0,9.0,12.67741935483871,20.2525,31.0,,182,AO20,4,U
2072,AO-2011-6#-00000183,AO,2011,-8.816141,13.23632,34.0,2.8789674595849606,34.0,4.970588235294118,34.0,4.294117647058823,0.0,8.0,14.06896551724138,20.2525,29.0,,183,AO20,4,U
2073,AO-2011-6#-00000184,AO,2011,-8.813405,13.244106,34.0,1.2246804210797084,34.0,4.705882352941177,34.0,3.235294117647059,0.0,41.0,6.909090909090909,20.2525,44.0,,184,AO20,4,U
2074,AO-2011-6#-00000185,AO,2011,-8.840443,13.224205,34.0,2.392984030801841,34.0,4.882352941176471,34.0,4.352941176470588,0.0,20.0,11.285714285714286,20.2525,35.0,,185,AO20,4,U
2075,AO-2011-6#-00000186,AO,2011,-8.827519,13.225791,35.0,2.3447773674293444,35.0,5.0,35.0,4.342857142857143,0.0,22.0,10.1,20.2525,30.0,,186,AO20,4,U
2076,AO-2011-6#-00000187,AO,2011,-8.846415,13.224051,22.0,2.5766558196004485,22.0,4.863636363636363,22.0,4.181818181818182,0.0,11.0,12.379310344827584,20.2525,29.0,,187,AO20,4,U
2077,AO-2011-6#-00000188,AO,2011,-8.875834,13.231401,28.0,1.2129817495100097,28.0,3.142857142857143,28.0,3.7142857142857135,0.0,26.0,6.352941176470588,20.2525,34.0,,188,AO20,4,U
2078,AO-2011-6#-00000189,AO,2011,-8.835869,13.210838,35.0,2.2668230633265143,35.0,4.885714285714286,35.0,4.2,0.0,22.0,8.326086956521738,20.2525,46.0,,189,AO20,4,U
2079,AO-2011-6#-00000190,AO,2011,-8.832266,13.221907,30.0,3.043070807408574,30.0,5.0,30.0,4.8,0.0,23.0,10.122448979591836,20.2525,49.0,,190,AO20,4,U
2080,AO-2011-6#-00000191,AO,2011,-8.826286,13.228105,28.0,2.0982726699594307,28.0,4.107142857142857,28.0,4.357142857142857,0.0,19.0,8.32,20.2525,25.0,,191,AO20,4,U
2081,AO-2011-6#-00000192,AO,2011,-8.833632,13.229804,26.0,1.6179691041452275,26.0,3.0384615384615383,26.0,4.269230769230769,0.0,10.0,9.571428571428571,20.2525,21.0,,192,AO20,4,U
2082,AO-2011-6#-00000193,AO,2011,-8.856284,13.211205,36.0,1.7652217080843056,36.0,3.888888888888889,36.0,4.166666666666667,0.0,29.0,7.659090909090909,20.2525,44.0,,193,AO20,4,U
2083,AO-2011-6#-00000194,AO,2011,-8.87411,13.197329,33.0,1.540174950756001,33.0,3.757575757575758,33.0,3.6666666666666665,0.0,35.0,7.27906976744186,20.2525,43.0,,194,AO20,4,U
2084,AO-2011-6#-00000195,AO,2011,-8.868386,13.208145,32.0,2.0221919656391254,32.0,4.0625,32.0,4.25,0.0,35.0,7.878048780487805,20.2525,41.0,,195,AO20,4,U
2085,AO-2011-6#-00000197,AO,2011,-8.82389,13.248606,35.0,1.441468026126122,35.0,4.485714285714286,35.0,3.628571428571429,0.0,28.0,8.145833333333334,20.2525,48.0,,197,AO20,4,U
2086,AO-2011-6#-00000198,AO,2011,-8.816697,13.259242,37.0,2.520487744781901,37.0,5.0,37.0,4.324324324324325,0.0,35.0,10.40677966101695,20.2525,59.0,,198,AO20,4,U
2087,AO-2011-6#-00000199,AO,2011,-8.815725,13.261332,37.0,0.8032697640635496,37.0,3.783783783783784,37.0,3.3783783783783785,20.0,50.0,6.318181818181818,20.2525,44.0,,199,AO20,4,U
2088,AO-2011-6#-00000200,AO,2011,-8.811948,13.266252,35.0,1.6667613511818595,35.0,4.371428571428571,35.0,3.8857142857142857,0.0,28.0,7.435897435897436,20.2525,39.0,,200,AO20,4,U
2089,AO-2011-6#-00000201,AO,2011,-8.813852,13.254427,28.0,2.9142178440090025,28.0,4.857142857142857,28.0,4.5,55.55555555555555,18.0,12.045454545454543,20.2525,44.0,,201,AO20,4,U
2090,AO-2011-6#-00000202,AO,2011,-8.809344,13.260851,36.0,3.0376368173167587,36.0,5.0,36.0,4.638888888888889,0.0,20.0,10.787234042553193,20.2525,47.0,,202,AO20,4,U
2091,AO-2011-6#-00000203,AO,2011,-8.789044,13.288926,37.0,1.562583737596326,37.0,4.216216216216216,37.0,3.351351351351352,0.0,30.0,8.452830188679245,20.2525,53.0,,203,AO20,4,U
2092,AO-2011-6#-00000204,AO,2011,-8.806689,13.29555,37.0,1.4922787407671596,37.0,4.081081081081081,37.0,3.810810810810811,50.0,40.0,8.040816326530612,20.2525,49.0,,204,AO20,4,U
2093,AO-2011-6#-00000205,AO,2011,-8.83616,13.262736,37.0,1.6955028267762189,37.0,4.405405405405405,37.0,3.5945945945945947,37.03703703703704,27.0,8.425,20.2525,40.0,,205,AO20,4,U
2094,AO-2011-6#-00000206,AO,2011,-8.83683,13.267561,33.0,2.103553372982045,33.0,4.090909090909091,33.0,4.2727272727272725,0.0,25.0,10.666666666666666,20.2525,45.0,,206,AO20,4,U
2095,AO-2011-6#-00000209,AO,2011,-8.846789,13.243329,36.0,2.7453069838177133,36.0,4.944444444444445,36.0,4.444444444444445,0.0,20.0,11.21951219512195,20.2525,41.0,,209,AO20,4,U
2096,AO-2011-6#-00000210,AO,2011,-8.827348,13.260334,37.0,1.1639238602767208,37.0,4.162162162162162,37.0,3.3783783783783785,34.48275862068965,29.0,7.416666666666667,20.2525,36.0,,210,AO20,4,U
2097,AO-2011-6#-00000211,AO,2011,-8.84793,13.244764,37.0,1.5956099558369787,37.0,4.378378378378378,37.0,3.6486486486486487,20.83333333333333,48.0,6.176470588235294,20.2525,51.0,,211,AO20,4,U
2098,AO-2011-6#-00000212,AO,2011,-8.865831,13.273651,37.0,1.6668812654430158,37.0,4.324324324324325,37.0,3.810810810810811,0.0,35.0,7.978260869565218,20.2525,46.0,,212,AO20,4,U
2099,AO-2011-6#-00000213,AO,2011,-8.864,13.240764,32.0,1.0933385845965164,32.0,4.34375,32.0,3.375,16.393442622950822,61.0,4.023255813953488,20.2525,43.0,,213,AO20,4,U
2100,AO-2011-6#-00000214,AO,2011,-8.872391,13.268747,37.0,1.732757838944829,37.0,4.297297297297297,37.0,3.8378378378378377,0.0,39.0,8.785714285714286,20.2525,42.0,,214,AO20,4,U
2101,AO-2011-6#-00000215,AO,2011,-8.864989,13.274756,37.0,1.8344238916918576,37.0,3.810810810810811,37.0,4.081081081081081,0.0,32.0,9.25531914893617,20.2525,47.0,,215,AO20,4,U
2102,AO-2011-6#-00000216,AO,2011,-8.856465,13.26412,37.0,2.3306754763523028,37.0,4.027027027027027,37.0,4.27027027027027,0.0,30.0,10.492537313432836,20.2525,67.0,,216,AO20,4,U
2103,AO-2011-6#-00000217,AO,2011,-8.882478,13.2459,37.0,1.6500617155107469,37.0,4.108108108108108,37.0,3.918918918918919,0.0,47.0,7.06,20.2525,50.0,,217,AO20,4,U
2104,AO-2011-6#-00000218,AO,2011,-8.867516,13.244991,35.0,1.1464962762727784,35.0,3.8285714285714287,35.0,3.8,0.0,49.0,5.894736842105263,20.2525,38.0,,218,AO20,4,U
2105,AO-2011-6#-00000219,AO,2011,-8.834056,13.209744,35.0,2.095522716656176,35.0,4.628571428571429,35.0,3.914285714285714,0.0,35.0,8.50943396226415,20.2525,53.0,,219,AO20,4,U
2106,AO-2011-6#-00000220,AO,2011,-8.816916,13.220078,36.0,2.584921906502997,36.0,5.0,36.0,4.5,0.0,25.0,8.85,20.2525,40.0,,220,AO20,4,U
2107,AO-2011-6#-00000221,AO,2011,-9.004158,13.205266,32.0,0.4884356937520498,32.0,4.25,32.0,3.5,60.60606060606061,33.0,3.4166666666666665,20.2525,24.0,,221,AO20,4,R
2108,AO-2011-6#-00000222,AO,2011,-8.947241,13.196158,36.0,2.1324946192023977,36.0,4.416666666666667,36.0,4.111111111111111,0.0,33.0,9.20754716981132,20.2525,53.0,,222,AO20,4,U
2109,AO-2011-6#-00000223,AO,2011,-8.788449,13.343461,36.0,0.979681266128674,36.0,3.861111111111111,36.0,2.9722222222222223,0.0,48.0,7.0,20.2525,41.0,,223,AO20,4,U
2110,AO-2011-6#-00000224,AO,2011,-8.780709,13.371478,35.0,1.0150345271936212,35.0,4.857142857142857,35.0,3.257142857142857,29.41176470588235,34.0,4.28125,20.2525,32.0,,224,AO20,4,U
2111,AO-2011-6#-00000225,AO,2011,-8.909398,13.360441,33.0,2.7559002888781032,33.0,4.909090909090909,33.0,4.484848484848484,0.0,23.0,11.877551020408164,20.2525,49.0,,225,AO20,4,U
2112,AO-2011-6#-00000226,AO,2011,-8.911528,13.35434,34.0,0.9409665765766702,34.0,3.882352941176471,34.0,3.5294117647058822,0.0,46.0,5.864864864864865,20.2525,37.0,,226,AO20,4,U
2113,AO-2011-6#-00000227,AO,2011,-8.906169,13.347171,36.0,1.6644415186959676,36.0,4.583333333333333,36.0,3.8055555555555554,0.0,24.0,9.342105263157896,20.2525,38.0,,227,AO20,4,U
2114,AO-2011-6#-00000228,AO,2011,-8.924589,13.351689,35.0,1.4196401679575443,35.0,3.8857142857142857,35.0,4.0,26.31578947368421,38.0,5.651162790697675,20.2525,43.0,,228,AO20,4,U
2115,AO-2011-6#-00000229,AO,2011,-8.872989,13.353201,37.0,1.17246740088502,37.0,4.108108108108108,37.0,3.1621621621621623,0.0,30.0,7.225806451612903,20.2525,31.0,,229,AO20,4,U
2116,AO-2011-6#-00000230,AO,2011,-8.914535,13.352352,34.0,1.6171004392728436,34.0,4.235294117647059,34.0,3.852941176470588,29.41176470588235,34.0,7.533333333333333,20.2525,45.0,,230,AO20,4,U
2117,AO-2011-6#-00000231,AO,2011,-8.9001,13.381235,37.0,1.894732342655071,37.0,4.486486486486487,37.0,3.810810810810811,0.0,35.0,8.804347826086957,20.2525,46.0,,231,AO20,4,U
2118,AO-2011-6#-00000233,AO,2011,-8.788655,13.312563,35.0,1.20160698278044,35.0,3.857142857142857,35.0,3.4857142857142858,27.027027027027028,37.0,7.918367346938775,20.2525,49.0,,233,AO20,4,U
2119,AO-2011-6#-00000234,AO,2011,-8.826405,13.273063,32.0,1.922053707603638,34.0,4.823529411764706,34.0,3.7058823529411766,0.0,31.0,7.228571428571429,20.2525,35.0,,234,AO20,4,U
2120,AO-2011-6#-00000235,AO,2011,-8.801185,13.282126,31.0,3.065172762716798,31.0,5.0,31.0,4.774193548387097,0.0,19.0,10.705882352941176,20.2525,34.0,,235,AO20,4,U
2121,AO-2011-6#-00000236,AO,2011,-8.825431,13.268597,37.0,2.606680804719705,37.0,4.783783783783784,37.0,4.351351351351352,0.0,37.0,11.10204081632653,20.2525,49.0,,236,AO20,4,U
2122,AO-2011-6#-00000237,AO,2011,-8.800267,13.336221,33.0,1.505014716471151,33.0,4.212121212121212,33.0,3.515151515151515,0.0,33.0,9.028571428571428,20.2525,35.0,,237,AO20,4,U
2123,AO-2011-6#-00000238,AO,2011,-8.804814,13.322053,35.0,1.4638991468317597,35.0,4.4,35.0,3.914285714285714,27.027027027027028,37.0,8.785714285714286,20.2525,42.0,,238,AO20,4,U
2124,AO-2011-6#-00000239,AO,2011,-8.799253,13.33084,35.0,1.2403587989340683,35.0,4.285714285714286,35.0,3.571428571428572,28.57142857142857,35.0,7.447368421052632,20.2525,38.0,,239,AO20,4,U
2125,AO-2011-6#-00000240,AO,2011,-8.776135,13.317466,35.0,1.2347041727694537,35.0,3.8857142857142857,35.0,3.0285714285714285,0.0,32.0,8.675675675675675,20.2525,37.0,,240,AO20,4,U
2126,AO-2015-7#-00000001,AO,2015,-12.101381,14.140703,26.0,-3.621595757764207,26.0,1.0,26.0,1.0,27.77777777777777,36.0,0.8947368421052632,20.2525,19.0,,1,,9,R
2127,AO-2015-7#-00000002,AO,2015,-9.663518,20.377014,26.0,0.5364079685328902,26.0,4.0,26.0,3.3461538461538463,0.0,28.0,4.84,20.2525,25.0,,2,,17,U
2128,AO-2015-7#-00000003,AO,2015,-8.928897,13.299542,26.0,1.6683237312428636,26.0,2.769230769230769,26.0,4.461538461538462,0.0,27.0,6.793103448275862,20.2525,29.0,,3,,4,U
2129,AO-2015-7#-00000004,AO,2015,-14.287585,17.621653,26.0,-1.969732449414896,26.0,1.807692307692308,26.0,2.1923076923076925,43.47826086956522,23.0,1.96,20.2525,25.0,,4,,13,R
2130,AO-2015-7#-00000005,AO,2015,-14.211038,13.546263,26.0,-3.345476779690088,26.0,2.0384615384615383,26.0,1.0384615384615383,0.0,30.0,1.4736842105263157,20.2525,19.0,,5,,14,R
2131,AO-2015-7#-00000006,AO,2015,-5.562043,12.211461,26.0,2.6929592528301165,26.0,5.0,26.0,4.230769230769231,0.0,18.0,7.96,20.2525,25.0,,6,,1,U
2132,AO-2015-7#-00000007,AO,2015,-5.580166,12.191222,26.0,3.08277127716768,26.0,5.0,26.0,4.730769230769231,0.0,14.0,7.36,20.2525,25.0,,7,,1,U
2133,AO-2015-7#-00000008,AO,2015,-12.353335,14.778694,26.0,-0.1461005315935082,26.0,4.115384615384615,26.0,2.8461538461538463,33.333333333333336,30.0,5.25,20.2525,32.0,,8,,9,U
2134,AO-2015-7#-00000009,AO,2015,-11.61019,14.460758,26.0,-3.40570842759424,26.0,1.7307692307692308,26.0,1.0,38.46153846153847,26.0,1.3,20.2525,20.0,,9,,6,R
2135,AO-2015-7#-00000010,AO,2015,-8.828197,13.3354,26.0,2.9108567035843245,26.0,5.0,26.0,4.846153846153846,28.57142857142857,35.0,5.291666666666667,20.2525,24.0,,10,,4,U
2136,AO-2015-7#-00000011,AO,2015,-8.888833,13.353182,26.0,2.3065674743867044,26.0,4.461538461538462,26.0,4.038461538461538,40.0,25.0,8.633333333333333,20.2525,30.0,,11,,4,U
2137,AO-2015-7#-00000012,AO,2015,-14.236392,12.415434,26.0,-1.7109949022899986,26.0,2.6153846153846154,26.0,1.5,31.25,32.0,4.68,20.2525,25.0,,12,,14,R
2138,AO-2015-7#-00000013,AO,2015,-9.096904,15.741176,26.0,-3.2233098235698234,26.0,1.7307692307692308,26.0,1.1923076923076923,0.0,20.0,0.5,20.2525,12.0,,13,,7,R
2139,AO-2015-7#-00000014,AO,2015,-14.666671,17.686693,26.0,-0.5064004520962706,26.0,3.423076923076923,26.0,2.8076923076923075,40.0,25.0,3.1538461538461537,20.2525,26.0,,14,,13,U
2140,AO-2015-7#-00000015,AO,2015,-14.921756,13.510776,26.0,2.7170754903047665,26.0,4.269230769230769,26.0,4.846153846153846,0.0,27.0,7.447368421052632,20.2525,38.0,,15,,15,U
2141,AO-2015-7#-00000016,AO,2015,-8.908463,20.259352,26.0,-3.7053678415582,26.0,1.0,26.0,1.0769230769230769,0.0,15.0,0.8333333333333334,20.2525,12.0,,16,,8,R
2142,AO-2015-7#-00000017,AO,2015,-12.275742,16.026318,26.0,-2.111354595747227,26.0,1.1153846153846154,26.0,3.615384615384616,35.714285714285715,28.0,1.6,20.2525,20.0,,17,,10,R
2143,AO-2015-7#-00000018,AO,2015,-9.553536,16.389128,26.0,1.910751405610264,26.0,4.769230769230769,26.0,4.423076923076923,58.8235294117647,34.0,5.25925925925926,20.2525,27.0,,18,,7,U
2144,AO-2015-7#-00000019,AO,2015,-13.705202,14.597441,26.0,-3.417452727384498,26.0,1.5769230769230769,26.0,1.0,0.0,30.0,4.24,20.2525,25.0,,19,,15,R
2145,AO-2015-7#-00000020,AO,2015,-15.341305,21.485584,26.0,-2.835126624766441,26.0,2.3076923076923075,26.0,1.3461538461538465,0.0,19.0,1.5384615384615383,20.2525,13.0,,20,,12,R
2146,AO-2015-7#-00000021,AO,2015,-8.697084,19.727543,26.0,-3.719710564147783,26.0,1.0,26.0,1.0,0.0,15.0,0.7692307692307693,20.2525,13.0,,21,,8,R
2147,AO-2015-7#-00000022,AO,2015,-7.374192,20.80969,26.0,2.402554682138365,26.0,3.692307692307693,26.0,4.615384615384615,29.41176470588235,34.0,10.2,20.2525,30.0,,22,,8,U
2148,AO-2015-7#-00000023,AO,2015,-8.910589,13.45499,26.0,1.6444179433321926,26.0,4.076923076923077,26.0,3.923076923076923,0.0,19.0,5.3125,20.2525,16.0,,23,,4,R
2149,AO-2015-7#-00000024,AO,2015,-10.561233,17.424435,26.0,-2.366022671449453,26.0,1.6923076923076923,26.0,2.076923076923077,0.0,19.0,0.7647058823529411,20.2525,17.0,,24,,7,R
2150,AO-2015-7#-00000025,AO,2015,-8.881348,13.315149,26.0,2.581899842564418,26.0,4.346153846153846,26.0,4.807692307692308,0.0,22.0,9.1875,20.2525,32.0,,25,,4,U
2151,AO-2015-7#-00000026,AO,2015,-6.819462,13.327338,26.0,0.2638937805010411,26.0,3.8846153846153846,26.0,3.576923076923077,62.5,32.0,7.166666666666667,20.2525,30.0,,26,,2,U
2152,AO-2015-7#-00000027,AO,2015,-10.151903,19.264746,26.0,-2.243604737226886,26.0,1.0,26.0,2.5384615384615383,0.0,34.0,2.08,20.2525,25.0,,27,,17,U
2153,AO-2015-7#-00000028,AO,2015,-8.461192,20.71533,26.0,-1.4546171769906353,26.0,2.9615384615384617,26.0,2.8076923076923075,0.0,40.0,3.935483870967742,20.2525,31.0,,28,,8,U
2154,AO-2015-7#-00000029,AO,2015,-10.403526,15.529566,24.0,-2.7567303407629224,24.0,1.0,24.0,2.0416666666666665,0.0,15.0,2.0625,20.2525,16.0,,29,,6,R
2155,AO-2015-7#-00000030,AO,2015,-9.643511,20.405184,26.0,-0.2521195989416709,26.0,3.8846153846153846,26.0,2.6923076923076925,31.25,32.0,3.9166666666666665,20.2525,24.0,,30,,17,U
2156,AO-2015-7#-00000031,AO,2015,-12.37901,16.920538,26.0,0.3776531562195629,26.0,4.153846153846154,26.0,3.1538461538461537,0.0,30.0,6.25925925925926,20.2525,27.0,,31,,11,U
2157,AO-2015-7#-00000032,AO,2015,-14.338805,14.955619,26.0,-2.7264218993842664,26.0,3.076923076923077,26.0,1.0,106.38297872340424,47.0,3.0,20.2525,25.0,,32,,15,R
2158,AO-2015-7#-00000033,AO,2015,-8.883894,13.220594,23.0,1.9079386069033475,23.0,4.608695652173913,23.0,3.9130434782608696,0.0,13.0,6.894736842105263,20.2525,19.0,,33,,4,U
2159,AO-2015-7#-00000034,AO,2015,-8.586355,13.656795,26.0,1.4050769823579057,26.0,2.8846153846153846,26.0,4.384615384615385,0.0,31.0,5.923076923076923,20.2525,26.0,,34,,18,U
2160,AO-2015-7#-00000035,AO,2015,-9.674744,20.379196,26.0,-0.9939262659263326,26.0,2.269230769230769,26.0,3.4615384615384617,0.0,38.0,3.0,20.2525,23.0,,35,,17,U
